"TOA5","cmarsh_typha_redox","CR3000","4760","CR3000.Std.32.07","CPU:Typamarsh_opr-40-4-a.CR3","62656","Table5minute"
"TIMESTAMP","RECORD","LoggerBattV_MIN","PTemp_C","P1_Soil_Temp_C","P2_Soil_Temp_C","P1_40cm_Avg","P1_30cm_Avg","P1_20cm_Avg","P1_10cm_Avg","P2_40cm_Avg","P2_30cm_Avg","P2_20cm_Avg","P2_10cm_Avg","Ref1"
"TS","RN","Volts","Deg C","Deg C","Deg C","mV","mV","mV","mV","mV","mV","mV","mV","mV"
"","","Min","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2026-07-27 09:45:00",8249,11.72,34.17,17.17,17.04,-361,-395.5,-366.1,-389,-380.6,-364,-384,-131.8,-14.14
"2026-07-27 09:50:00",8250,11.72,34.69,17.17,17.03,-361,-395.7,-366.1,-389,-380.7,-364.1,-384,-130.9,-14.14
"2026-07-27 09:55:00",8251,11.73,35.15,17.17,17.03,-361,-395.9,-366.1,-389,-380.6,-364.1,-384,-131.5,-14.14
"2026-07-27 10:00:00",8252,11.73,35.58,17.16,17.02,-361,-396,-366.1,-389,-380.6,-364.1,-384,-131.8,-14.14
"2026-07-27 10:05:00",8253,11.72,35.98,17.16,17.01,-361.1,-396.1,-366.1,-389,-380.7,-364.1,-384,-130.8,-14.14
"2026-07-27 10:10:00",8254,11.73,36.36,17.16,17.01,-361.1,-396.3,-366.1,-389,-380.7,-364.1,-384,-129.7,-14.14
"2026-07-27 10:15:00",8255,11.73,36.74,17.15,17,-361.1,-396.5,-366.2,-389,-380.7,-364.1,-384,-128.9,-14.14
"2026-07-27 10:20:00",8256,11.73,37.12,17.15,17,-361.1,-396.7,-366.1,-389,-380.7,-364.1,-384,-128.5,-14.13
"2026-07-27 10:25:00",8257,11.73,37.5,17.15,16.99,-361,-396.9,-366.1,-389,-380.7,-364.1,-384.1,-128.7,-14.13
"2026-07-27 10:30:00",8258,11.73,37.84,17.15,16.99,-361.1,-397.1,-366.1,-389,-380.7,-364.1,-384.1,-127.9,-14.12
"2026-07-27 10:35:00",8259,11.73,38.15,17.14,16.98,-361.1,-397.2,-366.1,-389,-380.7,-364.1,-384.1,-127.9,-14.12
"2026-07-27 10:40:00",8260,11.73,38.46,17.14,16.98,-361.1,-397.2,-366.1,-389,-380.8,-364.1,-384.2,-126.8,-14.12
"2026-07-27 10:45:00",8261,11.73,38.71,17.14,16.97,-361,-397.4,-366.1,-389,-380.8,-364.1,-384.2,-126.4,-14.12
"2026-07-27 10:50:00",8262,11.73,38.93,17.14,16.97,-361,-397.6,-366.1,-389,-380.8,-364.1,-384.3,-126.2,-14.12
"2026-07-27 10:55:00",8263,11.73,39.16,17.13,16.96,-361,-398,-366.1,-389,-380.8,-364.1,-384.3,-126.1,-14.12
"2026-07-27 11:00:00",8264,11.73,39.39,17.13,16.96,-361.1,-398.4,-366.1,-389.1,-380.8,-364.1,-384.3,-125.9,-14.12
"2026-07-27 11:05:00",8265,11.73,39.64,17.13,16.95,-361.1,-398.7,-366.1,-389.1,-380.8,-364.1,-384.3,-125.4,-14.1
"2026-07-27 11:10:00",8266,11.73,39.9,17.12,16.95,-361.1,-398.9,-366.1,-389.1,-380.8,-364.1,-384.4,-125,-14.09
"2026-07-27 11:15:00",8267,11.73,40.14,17.12,16.94,-361.1,-398.9,-366.1,-389.1,-380.8,-364.1,-384.4,-125,-14.09
"2026-07-27 11:20:00",8268,11.73,40.35,17.12,16.94,-361.1,-398.9,-366.1,-389.1,-380.8,-364.1,-384.4,-125.9,-14.08
"2026-07-27 11:25:00",8269,11.73,40.54,17.11,16.93,-361.1,-399,-366.1,-389.1,-380.8,-364.1,-384.4,-126.6,-14.07
"2026-07-27 11:30:00",8270,11.73,40.69,17.11,16.93,-361.1,-399.2,-366.1,-389.1,-380.8,-364.1,-384.4,-126.6,-14.07
"2026-07-27 11:35:00",8271,11.73,40.83,17.11,16.92,-361,-399.2,-366.1,-389.1,-380.8,-364.1,-384.4,-126.5,-14.07
"2026-07-27 11:40:00",8272,11.73,40.95,17.1,16.92,-361.1,-398.9,-366.1,-389.1,-380.8,-364.1,-384.4,-126.1,-14.07
"2026-07-27 11:45:00",8273,11.73,41.03,17.1,16.92,-361.1,-398.6,-366.1,-389.2,-380.8,-364.1,-384.5,-127.8,-14.07
"2026-07-27 11:50:00",8274,11.73,41.11,17.1,16.91,-361,-398.3,-366.1,-389.1,-380.8,-364.1,-384.5,-127.9,-14.07
"2026-07-27 11:55:00",8275,11.73,41.18,17.1,16.91,-361.1,-398.3,-366.1,-389.2,-380.8,-364.1,-384.5,-127,-14.07
"2026-07-27 12:00:00",8276,11.73,41.24,17.09,16.91,-361.1,-398.3,-366.1,-389.2,-380.8,-364.1,-384.5,-129.3,-14.07
"2026-07-27 12:05:00",8277,11.73,41.28,17.09,16.9,-361.1,-398.3,-366.1,-389.2,-380.9,-364.1,-384.5,-127.3,-22.81
"2026-07-27 12:10:00",8278,11.73,41.32,17.09,16.9,-361.1,-398.3,-366.1,-389.2,-380.9,-364.1,-384.5,-164.3,-14.04
"2026-07-27 12:15:00",8279,11.73,41.38,17.08,16.9,-361.1,-398.3,-366.1,-389.2,-380.9,-364.1,-384.5,-151.3,-14.91
"2026-07-27 12:20:00",8280,11.73,41.45,17.08,16.89,-361.1,-398.3,-366.1,-389.2,-380.9,-364.1,-384.5,-140.7,-14.04
"2026-07-27 12:25:00",8281,11.73,41.51,17.08,16.89,-361.1,-398.4,-366.1,-389.3,-380.9,-364.1,-384.5,-135.9,-14.04
"2026-07-27 12:30:00",8282,11.73,41.58,17.08,16.89,-361.1,-398.7,-366.1,-389.3,-380.9,-364.1,-384.5,-133.1,-14.02
"2026-07-27 12:35:00",8283,11.73,41.63,17.07,16.88,-361.1,-399,-366.1,-389.3,-380.9,-364.1,-384.6,-131,-14.01
"2026-07-27 12:40:00",8284,11.73,41.67,17.07,16.88,-361.1,-399.2,-366.1,-389.3,-380.9,-364.1,-384.6,-129.4,-14
"2026-07-27 12:45:00",8285,11.73,41.73,17.07,16.88,-361.1,-399.4,-366.1,-389.3,-380.9,-364.1,-384.6,-128.2,-14.01
"2026-07-27 12:50:00",8286,11.73,41.8,17.07,16.88,-361.1,-399.8,-366.1,-389.3,-380.9,-364.1,-384.6,-127.3,-14
"2026-07-27 12:55:00",8287,11.73,41.86,17.06,16.87,-361.1,-400.3,-366.1,-389.3,-380.9,-364.1,-384.6,-136,-14
"2026-07-27 13:00:00",8288,11.73,41.93,17.06,16.87,-361.1,-400.2,-366.1,-389.3,-380.9,-364.1,-384.7,-130.9,-14
"2026-07-27 13:05:00",8289,11.73,42.03,17.06,16.87,-361.1,-400.2,-366.1,-389.3,-380.9,-364.1,-384.7,-127.6,-13.99
"2026-07-27 13:10:00",8290,11.73,42.13,17.05,16.87,-361.1,-400.4,-366.1,-389.3,-380.9,-364.1,-384.7,-126.9,-17.22
"2026-07-27 13:15:00",8291,11.73,42.22,17.05,16.87,-361.1,-400.6,-366.1,-389.3,-381,-364.1,-384.7,-125.8,-16.41
"2026-07-27 13:20:00",8292,11.73,42.29,17.05,16.86,-361.1,-400.8,-366.1,-389.4,-380.9,-364.1,-384.8,-158.2,-13.97
"2026-07-27 13:25:00",8293,11.73,42.33,17.05,16.86,-361.1,-401.1,-366.1,-389.4,-380.9,-364.1,-384.9,-204.6,-13.97
"2026-07-27 13:30:00",8294,11.73,42.35,17.04,16.86,-361.1,-401.5,-366,-389.4,-380.9,-364.1,-384.8,-145.9,-13.96
"2026-07-27 13:35:00",8295,11.73,42.34,17.04,16.86,-361.1,-401.7,-366,-389.4,-380.9,-364.1,-384.8,-127.1,-13.95
"2026-07-27 13:40:00",8296,11.73,42.33,17.04,16.86,-361.1,-401.5,-366,-389.4,-381,-364.1,-384.8,-122.7,-13.94
"2026-07-27 13:45:00",8297,11.73,42.31,17.03,16.86,-361.1,-401.2,-366,-389.4,-381,-364.1,-384.8,-121,-13.93
"2026-07-27 13:50:00",8298,11.73,42.29,17.03,16.86,-361.1,-401,-366,-389.4,-381,-364.1,-384.8,-120.4,-17.79
"2026-07-27 13:55:00",8299,11.73,42.26,17.03,16.86,-361.1,-401,-366,-389.4,-381,-364.1,-384.8,-119.9,-16.48
"2026-07-27 14:00:00",8300,11.73,42.22,17.03,16.86,-361,-400.9,-366,-389.4,-381,-364.1,-384.8,-119.8,-13.92
"2026-07-27 14:05:00",8301,11.73,42.17,17.02,16.86,-361,-400.8,-366,-389.4,-381,-364.1,-384.9,-119.6,-13.91
"2026-07-27 14:10:00",8302,11.73,42.1,17.02,16.86,-361.1,-400.7,-366,-389.4,-380.9,-364.1,-384.9,-119.3,-13.9
"2026-07-27 14:15:00",8303,11.73,42,17.02,16.86,-361,-400.6,-366,-389.4,-380.9,-364.1,-384.9,-118.9,-13.9
"2026-07-27 14:20:00",8304,11.73,41.9,17.02,16.86,-361,-400.6,-366,-389.4,-380.9,-364,-384.9,-119,-16.31
"2026-07-27 14:25:00",8305,11.73,41.81,17.01,16.86,-361,-400.6,-366,-389.4,-380.9,-364.1,-384.9,-118.4,-20.17
"2026-07-27 14:30:00",8306,11.73,41.71,17.01,16.86,-361,-400.7,-366,-389.4,-380.9,-364.1,-384.9,-117.6,-13.88
"2026-07-27 14:35:00",8307,11.73,41.61,17.01,16.86,-361,-400.9,-366,-389.4,-380.9,-364.1,-385,-116.9,-13.87
"2026-07-27 14:40:00",8308,11.73,41.52,17.01,16.86,-361,-401.2,-366,-389.4,-380.9,-364.1,-385,-116.9,-22.45
"2026-07-27 14:45:00",8309,11.73,41.43,17,16.86,-361,-401.5,-366,-389.4,-380.9,-364.1,-385.1,-116.6,-17.05
"2026-07-27 14:50:00",8310,11.73,41.34,17,16.86,-361,-401.8,-366,-389.4,-380.9,-364.1,-385.1,-116.2,-13.86
"2026-07-27 14:55:00",8311,11.73,41.25,17,16.86,-361,-402.1,-366,-389.4,-380.9,-364.1,-385.1,-114.9,-13.85
"2026-07-27 15:00:00",8312,11.73,41.15,17,16.87,-361.1,-402.4,-366,-389.4,-380.9,-364.1,-385.2,-114.6,-13.84
"2026-07-27 15:05:00",8313,11.73,41.05,16.99,16.87,-361,-402.6,-366,-389.4,-380.9,-364.1,-385.2,-114.5,-13.83
"2026-07-27 15:10:00",8314,11.73,40.96,16.99,16.87,-361,-402.8,-366,-389.3,-380.9,-364.1,-385.3,-114.7,-13.83
"2026-07-27 15:15:00",8315,11.73,40.87,16.99,16.87,-361,-403,-366,-389.3,-380.9,-364.1,-385.3,-114,-13.82
"2026-07-27 15:20:00",8316,11.73,40.77,16.99,16.87,-361,-403.2,-366,-389.3,-380.9,-364.1,-385.3,-113,-13.82
"2026-07-27 15:25:00",8317,11.73,40.64,16.99,16.87,-361,-403.3,-366,-389.3,-380.9,-364,-385.3,-113.2,-13.81
"2026-07-27 15:30:00",8318,11.73,40.51,16.98,16.88,-361,-403.4,-366,-389.2,-380.9,-364.1,-385.3,-112.6,-13.81
"2026-07-27 15:35:00",8319,11.73,40.39,16.98,16.88,-361,-403.5,-366,-389.2,-380.9,-364,-385.4,-112.1,-13.81
"2026-07-27 15:40:00",8320,11.73,40.31,16.98,16.88,-361,-403.5,-366,-389.2,-380.9,-364,-385.4,-111.3,-13.81
"2026-07-27 15:45:00",8321,11.73,40.25,16.98,16.89,-361,-403.6,-366,-389.2,-380.9,-364,-385.4,-110.7,-29.08
"2026-07-27 15:50:00",8322,11.73,40.21,16.98,16.89,-361,-403.6,-366,-389.2,-380.9,-364,-385.5,-110.6,-30.48
"2026-07-27 15:55:00",8323,11.73,40.16,16.97,16.89,-361,-403.7,-366,-389.2,-380.9,-364,-385.5,-109.7,-15.81
"2026-07-27 16:00:00",8324,11.73,40.12,16.97,16.89,-361.1,-403.7,-366,-389.2,-380.9,-364,-385.5,-109.4,-13.8
"2026-07-27 16:05:00",8325,11.73,40.05,16.97,16.9,-361,-403.7,-366,-389.2,-380.9,-364,-385.5,-108.3,-16.7
"2026-07-27 16:10:00",8326,11.73,39.97,16.97,16.9,-361.1,-403.7,-366,-389.1,-380.9,-364,-385.6,-107.7,-13.81
"2026-07-27 16:15:00",8327,11.73,39.87,16.97,16.9,-361.1,-403.6,-366,-389.1,-380.9,-364,-385.6,-107.2,-17.5
"2026-07-27 16:20:00",8328,11.73,39.77,16.97,16.91,-361.1,-403.6,-366,-389.1,-380.9,-364,-385.7,-106.5,-15.47
"2026-07-27 16:25:00",8329,11.73,39.69,16.96,16.91,-361.1,-403.6,-366,-389.1,-380.9,-364,-385.7,-107,-13.79
"2026-07-27 16:30:00",8330,11.73,39.6,16.96,16.91,-361,-403.5,-366,-389,-380.9,-364,-385.7,-106.3,-13.77
"2026-07-27 16:35:00",8331,11.73,39.5,16.96,16.92,-361,-403.5,-366,-389,-380.9,-364,-385.8,-106.3,-16.44
"2026-07-27 16:40:00",8332,11.73,39.4,16.96,16.92,-361,-403.5,-366,-389,-380.9,-364,-385.8,-105,-13.77
"2026-07-27 16:45:00",8333,11.73,39.28,16.96,16.93,-361,-403.5,-366,-388.9,-380.9,-364,-385.9,-105.1,-13.77
"2026-07-27 16:50:00",8334,11.73,39.12,16.95,16.93,-361,-403.5,-366,-388.9,-380.9,-364,-385.9,-105.6,-13.77
"2026-07-27 16:55:00",8335,11.73,38.91,16.95,16.93,-361,-403.5,-366,-388.9,-380.9,-364,-385.9,-105.1,-13.77
"2026-07-27 17:00:00",8336,11.73,38.65,16.95,16.94,-361,-403.4,-366,-388.9,-380.9,-364,-386,-104.4,-16.97
"2026-07-27 17:05:00",8337,11.73,38.34,16.95,16.94,-361,-403.4,-366,-388.8,-380.9,-364,-386,-103.8,-13.76
"2026-07-27 17:10:00",8338,11.73,37.98,16.95,16.95,-361,-403.4,-366,-388.8,-380.9,-364,-386.1,-103.1,-16.58
"2026-07-27 17:15:00",8339,11.73,37.59,16.95,16.95,-361,-403.3,-366,-388.8,-380.9,-364,-386.1,-103.1,-15.54
"2026-07-27 17:20:00",8340,11.73,37.15,16.95,16.95,-361,-403.3,-366,-388.8,-380.9,-364,-386.1,-103.9,-16.18
"2026-07-27 17:25:00",8341,11.73,36.7,16.95,16.96,-361,-403.2,-366,-388.7,-380.9,-364,-386.1,-103,-13.76
"2026-07-27 17:30:00",8342,11.73,36.22,16.94,16.96,-361,-403.1,-366,-388.7,-380.9,-364,-386.2,-101.8,-13.76
"2026-07-27 17:35:00",8343,11.73,35.73,16.94,16.97,-361,-403.1,-366,-388.6,-380.9,-364,-386.2,-101,-15.01
"2026-07-27 17:40:00",8344,11.73,35.24,16.94,16.97,-361,-403,-366,-388.6,-380.9,-364,-386.2,-101,-13.77
"2026-07-27 17:45:00",8345,11.73,34.73,16.94,16.98,-361,-403,-366,-388.6,-380.9,-364,-386.3,-100.4,-13.76
"2026-07-27 17:50:00",8346,11.73,34.22,16.94,16.98,-361,-402.9,-366,-388.5,-380.8,-364,-386.3,-100.3,-13.77
"2026-07-27 17:55:00",8347,11.73,33.72,16.94,16.99,-361,-402.8,-366,-388.5,-380.8,-364,-386.3,-100.6,-13.77
"2026-07-27 18:00:00",8348,11.72,33.22,16.94,16.99,-361,-402.7,-366,-388.5,-380.8,-364,-386.3,-99.2,-13.77
"2026-07-27 18:05:00",8349,11.73,32.71,16.94,17,-361,-402.6,-366,-388.4,-380.8,-364,-386.3,-98.8,-13.77
"2026-07-27 18:10:00",8350,11.72,32.21,16.94,17,-361,-402.6,-366,-388.4,-380.8,-364,-386.3,-97.5,-13.77
"2026-07-27 18:15:00",8351,11.72,31.7,16.94,17.01,-361,-402.5,-366,-388.3,-380.8,-364,-386.3,-97,-16.58
"2026-07-27 18:20:00",8352,11.72,31.21,16.94,17.01,-361,-402.4,-366,-388.3,-380.8,-364,-386.3,-96.7,-13.78
"2026-07-27 18:25:00",8353,11.72,30.72,16.94,17.02,-361,-402.4,-366,-388.3,-380.8,-364,-386.3,-96.6,-13.78
"2026-07-27 18:30:00",8354,11.72,30.24,16.93,17.02,-361,-402.3,-366,-388.2,-380.8,-363.9,-386.3,-95.6,-13.79
"2026-07-27 18:35:00",8355,11.72,29.77,16.93,17.03,-361,-402.3,-366,-388.2,-380.8,-363.9,-386.4,-96.9,-13.78
"2026-07-27 18:40:00",8356,11.72,29.29,16.93,17.03,-361,-402.2,-366,-388.2,-380.8,-363.9,-386.4,-96,-15.97
"2026-07-27 18:45:00",8357,11.72,28.82,16.93,17.04,-361,-402.1,-366,-388.1,-380.8,-363.9,-386.4,-95.7,-13.8
"2026-07-27 18:50:00",8358,11.72,28.35,16.93,17.04,-361,-402.1,-366,-388.1,-380.8,-363.9,-386.5,-97.4,-13.8
"2026-07-27 18:55:00",8359,11.72,27.88,16.93,17.05,-361,-402,-366,-388.1,-380.8,-363.9,-386.5,-98.4,-13.8
"2026-07-27 19:00:00",8360,11.72,27.41,16.93,17.05,-361,-401.9,-366,-388,-380.8,-363.9,-386.6,-97.5,-15.44
"2026-07-27 19:05:00",8361,11.72,26.95,16.93,17.06,-361,-401.8,-366,-388,-380.8,-363.9,-386.7,-97.3,-14.61
"2026-07-27 19:10:00",8362,11.72,26.48,16.93,17.06,-361,-401.8,-366,-388,-380.8,-363.9,-386.7,-97.1,-13.81
"2026-07-27 19:15:00",8363,11.72,26.03,16.93,17.07,-361,-401.7,-366,-388,-380.8,-363.9,-386.7,-96.3,-13.82
"2026-07-27 19:20:00",8364,11.72,25.58,16.93,17.07,-361,-401.6,-366,-387.9,-380.8,-363.9,-386.8,-97.3,-13.83
"2026-07-27 19:25:00",8365,11.72,25.14,16.93,17.08,-361,-401.5,-366,-387.9,-380.8,-363.9,-386.8,-102.6,-14.19
"2026-07-27 19:30:00",8366,11.71,24.7,16.93,17.08,-361,-401.4,-366,-387.8,-380.8,-363.9,-386.9,-100.2,-15.57
"2026-07-27 19:35:00",8367,11.71,24.27,16.93,17.09,-361,-401.3,-366,-387.8,-380.8,-363.9,-386.9,-102.6,-16.7
"2026-07-27 19:40:00",8368,11.71,23.84,16.93,17.1,-361,-401.2,-366,-387.7,-380.8,-363.9,-386.9,-101.1,-14.54
"2026-07-27 19:45:00",8369,11.71,23.42,16.93,17.1,-361,-401.2,-366,-387.7,-380.8,-363.9,-387,-100.2,-13.82
"2026-07-27 19:50:00",8370,11.71,23.02,16.93,17.11,-361,-401.1,-366,-387.7,-380.8,-363.9,-387,-100.1,-13.83
"2026-07-27 19:55:00",8371,11.71,22.64,16.93,17.11,-361,-401,-366,-387.7,-380.8,-363.9,-387,-99.3,-16.76
"2026-07-27 20:00:00",8372,11.71,22.28,16.93,17.12,-361,-401,-366.1,-387.7,-380.8,-363.9,-387,-98.4,-13.84
"2026-07-27 20:05:00",8373,11.71,21.93,16.93,17.12,-361.1,-401,-366.1,-387.7,-380.8,-363.9,-387.1,-97.1,-13.85
"2026-07-27 20:10:00",8374,11.71,21.59,16.93,17.13,-361.1,-400.9,-366.1,-387.6,-380.8,-363.9,-387.1,-95.8,-13.85
"2026-07-27 20:15:00",8375,11.71,21.26,16.93,17.13,-361,-400.8,-366.1,-387.6,-380.8,-363.9,-387.1,-95.1,-17.16
"2026-07-27 20:20:00",8376,11.71,20.94,16.93,17.14,-361.1,-400.8,-366.1,-387.6,-380.7,-363.9,-387.1,-94.6,-13.86
"2026-07-27 20:25:00",8377,11.71,20.63,16.93,17.14,-361,-400.7,-366.1,-387.5,-380.8,-363.9,-387.1,-93.8,-13.86
"2026-07-27 20:30:00",8378,11.71,20.34,16.93,17.15,-361,-400.6,-366.1,-387.5,-380.7,-363.9,-387.1,-93.6,-13.86
"2026-07-27 20:35:00",8379,11.71,20.05,16.93,17.15,-361,-400.5,-366.1,-387.4,-380.7,-363.9,-387.1,-92.3,-13.89
"2026-07-27 20:40:00",8380,11.71,19.78,16.94,17.16,-361,-400.4,-366,-387.4,-380.7,-363.9,-387.2,-90.9,-16.31
"2026-07-27 20:45:00",8381,11.71,19.51,16.94,17.16,-361,-400.3,-366,-387.3,-380.8,-363.9,-387.2,-89.8,-13.86
"2026-07-27 20:50:00",8382,11.71,19.25,16.93,17.17,-361,-400.3,-366,-387.3,-380.7,-363.9,-387.2,-88.8,-13.87
"2026-07-27 20:55:00",8383,11.71,19,16.94,17.17,-361,-400.2,-366,-387.3,-380.7,-363.9,-387.2,-87.3,-14.32
"2026-07-27 21:00:00",8384,11.71,18.76,16.94,17.18,-361,-400.2,-366,-387.2,-380.7,-363.9,-387.3,-87.4,-13.88
"2026-07-27 21:05:00",8385,11.71,18.53,16.94,17.18,-361,-400.1,-366,-387.2,-380.8,-363.9,-387.3,-85.8,-13.87
"2026-07-27 21:10:00",8386,11.71,18.31,16.94,17.19,-361,-400,-366,-387.2,-380.7,-363.9,-387.3,-84.6,-13.86
"2026-07-27 21:15:00",8387,11.71,18.09,16.94,17.19,-361,-400,-366,-387.2,-380.7,-363.9,-387.3,-83.7,-13.86
"2026-07-27 21:20:00",8388,11.71,17.89,16.94,17.19,-361,-399.9,-366,-387.1,-380.7,-363.9,-387.3,-82.8,-13.86
"2026-07-27 21:25:00",8389,11.71,17.69,16.94,17.2,-361,-399.9,-366,-387.1,-380.7,-363.9,-387.4,-81.9,-13.86
"2026-07-27 21:30:00",8390,11.71,17.5,16.94,17.2,-360.9,-399.8,-366,-387,-380.7,-363.9,-387.4,-81.1,-13.86
"2026-07-27 21:35:00",8391,11.71,17.32,16.94,17.21,-360.9,-399.8,-366,-387,-380.8,-363.9,-387.4,-80.3,-13.86
"2026-07-27 21:40:00",8392,11.71,17.14,16.94,17.21,-360.9,-399.7,-366,-387,-380.8,-363.9,-387.4,-79.52,-13.87
"2026-07-27 21:45:00",8393,11.71,16.98,16.94,17.22,-361,-399.7,-366,-387,-380.8,-363.9,-387.4,-78.76,-13.87
"2026-07-27 21:50:00",8394,11.71,16.82,16.94,17.22,-361,-399.7,-366,-387,-380.8,-363.9,-387.4,-78.02,-13.87
"2026-07-27 21:55:00",8395,11.71,16.66,16.94,17.22,-360.9,-399.6,-366,-386.9,-380.8,-363.9,-387.4,-77.32,-13.86
"2026-07-27 22:00:00",8396,11.71,16.52,16.95,17.23,-360.9,-399.5,-366,-386.9,-380.8,-363.9,-387.4,-76.55,-13.87
"2026-07-27 22:05:00",8397,11.71,16.37,16.95,17.23,-360.9,-399.5,-366,-386.9,-380.8,-363.9,-387.5,-75.68,-13.86
"2026-07-27 22:10:00",8398,11.71,16.24,16.95,17.24,-360.9,-399.4,-366,-386.9,-380.8,-363.9,-387.5,-74.91,-13.87
"2026-07-27 22:15:00",8399,11.71,16.11,16.95,17.24,-360.9,-399.3,-366,-386.8,-380.8,-363.9,-387.5,-74.18,-17.34
"2026-07-27 22:20:00",8400,11.71,15.99,16.95,17.24,-360.9,-399.2,-366,-386.8,-380.8,-363.9,-387.5,-73.4,-13.86
"2026-07-27 22:25:00",8401,11.71,15.87,16.95,17.25,-360.9,-399.2,-366,-386.8,-380.8,-363.9,-387.5,-72.63,-13.86
"2026-07-27 22:30:00",8402,11.71,15.76,16.95,17.25,-360.9,-399.1,-366,-386.8,-380.8,-363.9,-387.5,-72.09,-13.87
"2026-07-27 22:35:00",8403,11.7,15.65,16.95,17.25,-360.9,-399,-366,-386.7,-380.8,-363.9,-387.5,-71.39,-13.87
"2026-07-27 22:40:00",8404,11.7,15.54,16.95,17.26,-360.9,-399,-366,-386.7,-380.8,-363.9,-387.5,-70.65,-13.86
"2026-07-27 22:45:00",8405,11.71,15.44,16.95,17.26,-360.9,-398.9,-366,-386.7,-380.8,-363.9,-387.5,-69.95,-13.86
"2026-07-27 22:50:00",8406,11.7,15.33,16.95,17.26,-360.9,-398.9,-366,-386.7,-380.8,-363.9,-387.6,-69.21,-13.86
"2026-07-27 22:55:00",8407,11.71,15.23,16.95,17.27,-360.9,-398.8,-366,-386.7,-380.8,-363.9,-387.6,-68.32,-13.86
"2026-07-27 23:00:00",8408,11.71,15.14,16.95,17.27,-360.9,-398.8,-366,-386.6,-380.8,-363.9,-387.6,-67.87,-13.86
"2026-07-27 23:05:00",8409,11.7,15.05,16.96,17.27,-360.9,-398.7,-366,-386.6,-380.8,-363.9,-387.6,-67.27,-13.86
"2026-07-27 23:10:00",8410,11.7,14.95,16.96,17.28,-360.9,-398.7,-366,-386.6,-380.8,-363.9,-387.6,-66.68,-13.86
"2026-07-27 23:15:00",8411,11.71,14.87,16.96,17.28,-360.9,-398.6,-366,-386.6,-380.8,-363.9,-387.6,-66.03,-13.86
"2026-07-27 23:20:00",8412,11.7,14.79,16.96,17.28,-360.9,-398.6,-366,-386.6,-380.8,-363.9,-387.6,-65.43,-13.86
"2026-07-27 23:25:00",8413,11.7,14.7,16.96,17.29,-360.9,-398.5,-366,-386.6,-380.8,-363.9,-387.7,-64.72,-15.24
"2026-07-27 23:30:00",8414,11.7,14.63,16.96,17.29,-360.9,-398.5,-366,-386.5,-380.8,-363.9,-387.7,-64.07,-15.19
"2026-07-27 23:35:00",8415,11.7,14.55,16.96,17.29,-360.8,-398.4,-366,-386.5,-380.8,-363.9,-387.7,-63.39,-13.86
"2026-07-27 23:40:00",8416,11.7,14.48,16.96,17.29,-360.9,-398.3,-366,-386.5,-380.8,-363.9,-387.7,-62.76,-16.81
"2026-07-27 23:45:00",8417,11.7,14.41,16.96,17.29,-360.8,-398.3,-366,-386.5,-380.8,-363.9,-387.7,-62.17,-13.87
"2026-07-27 23:50:00",8418,11.7,14.35,16.96,17.3,-360.8,-398.2,-366,-386.5,-380.8,-363.9,-387.7,-61.51,-13.86
"2026-07-27 23:55:00",8419,11.7,14.29,16.97,17.3,-360.8,-398.2,-366,-386.5,-380.8,-363.9,-387.7,-60.82,-13.87
"2026-07-28 00:00:00",8420,11.7,14.23,16.97,17.3,-360.8,-398.2,-366,-386.5,-380.8,-363.9,-387.7,-60.16,-13.87
"2026-07-28 00:05:00",8421,11.7,14.17,16.97,17.3,-360.8,-398.1,-366,-386.5,-380.8,-363.9,-387.7,-59.53,-13.86
"2026-07-28 00:10:00",8422,11.7,14.11,16.97,17.31,-360.8,-398.1,-366,-386.4,-380.8,-363.9,-387.7,-58.87,-16.23
"2026-07-28 00:15:00",8423,11.7,14.06,16.97,17.31,-360.8,-398.1,-366,-386.4,-380.8,-363.9,-387.7,-58.31,-13.86
"2026-07-28 00:20:00",8424,11.7,14.01,16.97,17.31,-360.8,-398,-366,-386.4,-380.8,-363.9,-387.7,-57.59,-13.86
"2026-07-28 00:25:00",8425,11.7,13.96,16.97,17.31,-360.8,-397.9,-366,-386.4,-380.8,-363.9,-387.7,-56.93,-13.87
"2026-07-28 00:30:00",8426,11.7,13.91,16.97,17.31,-360.8,-397.9,-366,-386.4,-380.8,-363.9,-387.7,-56.43,-13.87
"2026-07-28 00:35:00",8427,11.7,13.85,16.97,17.31,-360.8,-397.9,-366,-386.4,-380.8,-363.9,-387.7,-55.72,-13.86
"2026-07-28 00:40:00",8428,11.7,13.8,16.97,17.31,-360.8,-397.8,-366,-386.4,-380.8,-363.9,-387.7,-54.95,-13.86
"2026-07-28 00:45:00",8429,11.7,13.75,16.98,17.32,-360.8,-397.8,-366,-386.3,-380.8,-363.9,-387.7,-54.26,-13.86
"2026-07-28 00:50:00",8430,11.7,13.7,16.98,17.32,-360.8,-397.7,-366,-386.3,-380.8,-363.9,-387.7,-53.65,-13.87
"2026-07-28 00:55:00",8431,11.7,13.65,16.98,17.32,-360.8,-397.7,-366,-386.3,-380.8,-363.9,-387.7,-52.97,-13.88
"2026-07-28 01:00:00",8432,11.7,13.6,16.98,17.32,-360.8,-397.7,-366,-386.3,-380.8,-363.9,-387.7,-52.35,-13.89
